date,AbsPressure,TempInSitu,Depth,LoggerID
1/29/24 13:28,101.196,28.357,0.019,WL_876
1/29/24 13:29,101.203,28.655,0.021,WL_876
1/29/24 13:30,101.208,28.853,0.023,WL_876
1/29/24 13:31,101.199,29.152,0.02,WL_876
1/29/24 13:32,101.226,29.552,0.028,WL_876
1/29/24 13:33,101.242,30.154,0.034,WL_876
1/29/24 13:34,101.85,30.356,0.232,WL_876
1/29/24 13:35,101.712,30.356,0.187,WL_876
1/29/24 13:36,104.452,30.457,1.081,WL_876
1/29/24 13:37,104.213,31.166,1.003,WL_876
1/29/24 13:38,104.187,31.472,0.995,WL_876
1/29/24 13:39,104.465,31.574,1.086,WL_876
1/29/24 13:40,104.178,31.778,0.992,WL_876
1/29/24 13:41,104.511,31.983,1.101,WL_876
1/29/24 13:42,104.338,31.983,1.044,WL_876
1/29/24 13:43,104.41,32.086,1.068,WL_876
1/29/24 13:44,104.427,32.086,1.073,WL_876
1/29/24 13:45,104.602,32.188,1.13,WL_876
1/29/24 13:46,104.602,32.188,1.13,WL_876
1/29/24 13:47,104.602,32.188,1.13,WL_876
1/29/24 13:48,104.568,32.188,1.119,WL_876
1/29/24 13:49,104.499,32.188,1.097,WL_876
1/29/24 13:50,104.324,32.086,1.04,WL_876
1/29/24 13:51,104.531,32.086,1.107,WL_876
1/29/24 13:52,104.479,32.086,1.09,WL_876
1/29/24 13:53,104.511,31.983,1.101,WL_876
1/29/24 13:54,104.769,31.983,1.185,WL_876
1/29/24 13:55,104.513,32.086,1.101,WL_876
1/29/24 13:56,104.306,32.086,1.034,WL_876
1/29/24 13:57,104.462,32.086,1.085,WL_876
1/29/24 13:58,104.634,32.086,1.141,WL_876
1/29/24 13:59,104.634,32.086,1.141,WL_876
1/29/24 14:00,104.688,32.188,1.158,WL_876
1/29/24 14:01,104.582,32.086,1.124,WL_876
1/29/24 14:02,104.565,32.086,1.118,WL_876
1/29/24 14:03,104.599,32.086,1.129,WL_876
1/29/24 14:04,104.582,32.086,1.124,WL_876
1/29/24 14:05,104.688,32.188,1.158,WL_876
1/29/24 14:06,104.688,32.188,1.158,WL_876
1/29/24 14:07,104.464,32.188,1.085,WL_876
1/29/24 14:08,104.395,32.188,1.063,WL_876
1/29/24 14:09,104.585,32.188,1.125,WL_876
1/29/24 14:10,104.599,32.086,1.129,WL_876
1/29/24 14:11,104.686,32.086,1.158,WL_876
1/29/24 14:12,104.775,32.188,1.187,WL_876
1/29/24 14:13,104.688,32.188,1.158,WL_876
1/29/24 14:14,104.723,32.188,1.17,WL_876
1/29/24 14:15,104.826,32.188,1.203,WL_876
1/29/24 14:16,104.634,32.086,1.141,WL_876
1/29/24 14:17,104.841,32.086,1.208,WL_876
1/29/24 14:18,104.551,32.188,1.114,WL_876
1/29/24 14:19,104.533,32.188,1.108,WL_876
1/29/24 14:20,104.688,32.188,1.158,WL_876
1/29/24 14:21,104.548,32.086,1.113,WL_876
1/29/24 14:22,104.772,32.086,1.186,WL_876
1/29/24 14:23,104.775,32.188,1.187,WL_876
1/29/24 14:24,104.619,32.188,1.136,WL_876
1/29/24 14:25,104.599,32.086,1.129,WL_876
1/29/24 14:26,104.706,32.188,1.164,WL_876
1/29/24 14:27,104.499,32.188,1.097,WL_876
1/29/24 14:28,104.691,32.291,1.159,WL_876
1/29/24 14:29,104.846,32.291,1.21,WL_876
1/29/24 14:30,104.76,32.291,1.182,WL_876
1/29/24 14:31,104.76,32.291,1.182,WL_876
1/29/24 14:32,104.708,32.291,1.165,WL_876
1/29/24 14:33,104.711,32.394,1.166,WL_876
1/29/24 14:34,104.95,32.291,1.244,WL_876
1/29/24 14:35,104.918,32.394,1.233,WL_876
1/29/24 14:36,104.815,32.394,1.2,WL_876
1/29/24 14:37,104.743,32.291,1.176,WL_876
1/29/24 14:38,104.708,32.291,1.165,WL_876
1/29/24 14:39,104.777,32.291,1.187,WL_876
1/29/24 14:40,104.728,32.394,1.171,WL_876
1/29/24 14:41,104.898,32.291,1.227,WL_876
1/29/24 14:42,104.763,32.394,1.183,WL_876
1/29/24 14:43,104.674,32.291,1.154,WL_876
1/29/24 14:44,104.728,32.394,1.171,WL_876
1/29/24 14:45,104.953,32.394,1.245,WL_876
1/29/24 14:46,104.884,32.394,1.222,WL_876
1/29/24 14:47,104.886,32.497,1.223,WL_876
1/29/24 14:48,104.921,32.497,1.234,WL_876
1/29/24 14:49,104.849,32.394,1.211,WL_876
1/29/24 14:50,104.749,32.497,1.178,WL_876
1/29/24 14:51,104.886,32.497,1.223,WL_876
1/29/24 14:52,104.886,32.497,1.223,WL_876
1/29/24 14:53,104.783,32.497,1.189,WL_876
1/29/24 14:54,104.987,32.394,1.256,WL_876
1/29/24 14:55,104.935,32.394,1.239,WL_876
1/29/24 14:56,104.886,32.497,1.223,WL_876
1/29/24 14:57,105.024,32.497,1.268,WL_876
1/29/24 14:58,104.817,32.497,1.2,WL_876
1/29/24 14:59,104.99,32.497,1.257,WL_876
1/29/24 15:00,104.8,32.497,1.195,WL_876
1/29/24 15:01,104.832,32.394,1.205,WL_876
1/29/24 15:02,105.059,32.497,1.279,WL_876
1/29/24 15:03,104.886,32.497,1.223,WL_876
1/29/24 15:04,104.886,32.497,1.223,WL_876
1/29/24 15:05,104.817,32.497,1.2,WL_876
1/29/24 15:06,105.108,32.394,1.295,WL_876
1/29/24 15:07,104.973,32.497,1.251,WL_876
1/29/24 15:08,104.886,32.497,1.223,WL_876
1/29/24 15:09,105.022,32.394,1.267,WL_876
1/29/24 15:10,104.901,32.394,1.228,WL_876
1/29/24 15:11,104.864,32.291,1.216,WL_876
1/29/24 15:12,105.122,32.291,1.3,WL_876
1/29/24 15:13,105.053,32.291,1.278,WL_876
1/29/24 15:14,105.174,32.291,1.317,WL_876
1/29/24 15:15,104.97,32.394,1.25,WL_876
1/29/24 15:16,105.053,32.291,1.278,WL_876
1/29/24 15:17,104.901,32.394,1.228,WL_876
1/29/24 15:18,105.315,32.394,1.363,WL_876
1/29/24 15:19,104.97,32.394,1.25,WL_876
1/29/24 15:20,104.901,32.394,1.228,WL_876
1/29/24 15:21,105.073,32.394,1.284,WL_876
1/29/24 15:22,105.056,32.394,1.278,WL_876
1/29/24 15:23,105.128,32.497,1.302,WL_876
1/29/24 15:24,105.128,32.497,1.302,WL_876
1/29/24 15:25,104.99,32.497,1.257,WL_876
1/29/24 15:26,105.059,32.497,1.279,WL_876
1/29/24 15:27,105.162,32.497,1.313,WL_876
1/29/24 15:28,105.096,32.6,1.292,WL_876
1/29/24 15:29,105.3,32.497,1.358,WL_876
1/29/24 15:30,105.111,32.497,1.296,WL_876
1/29/24 15:31,105.093,32.497,1.291,WL_876
1/29/24 15:32,105.148,32.6,1.309,WL_876
1/29/24 15:33,105.251,32.6,1.342,WL_876
1/29/24 15:34,105.185,32.704,1.321,WL_876
1/29/24 15:35,105.168,32.704,1.315,WL_876
1/29/24 15:36,105.151,32.704,1.309,WL_876
1/29/24 15:37,105.217,32.6,1.331,WL_876
1/29/24 15:38,105.234,32.6,1.337,WL_876
1/29/24 15:39,105.096,32.6,1.292,WL_876
1/29/24 15:40,105.266,32.497,1.347,WL_876
1/29/24 15:41,105.369,32.497,1.381,WL_876
1/29/24 15:42,105.197,32.497,1.325,WL_876
1/29/24 15:43,105.093,32.497,1.291,WL_876
1/29/24 15:44,105.335,32.497,1.37,WL_876
1/29/24 15:45,105.194,32.394,1.324,WL_876
1/29/24 15:46,105.352,32.497,1.375,WL_876
1/29/24 15:47,105.231,32.497,1.336,WL_876
1/29/24 15:48,105.3,32.497,1.358,WL_876
1/29/24 15:49,105.145,32.497,1.308,WL_876
1/29/24 15:50,105.386,32.497,1.386,WL_876
1/29/24 15:51,105.832,32.394,1.532,WL_876
1/29/24 15:52,105.2,32.6,1.325,WL_876
1/29/24 15:53,105.249,32.497,1.341,WL_876
1/29/24 15:54,105.542,32.497,1.437,WL_876
1/29/24 15:55,105.404,32.497,1.392,WL_876
1/29/24 15:56,105.182,32.6,1.32,WL_876
1/29/24 15:57,105.338,32.6,1.371,WL_876
1/29/24 15:58,105.254,32.704,1.343,WL_876
1/29/24 15:59,105.34,32.704,1.371,WL_876
1/29/24 16:00,105.22,32.704,1.332,WL_876
1/29/24 16:01,105.409,32.704,1.394,WL_876
1/29/24 16:02,105.513,32.704,1.428,WL_876
1/29/24 16:03,105.306,32.704,1.36,WL_876
1/29/24 16:04,105.306,32.704,1.36,WL_876
1/29/24 16:05,105.444,32.704,1.405,WL_876
1/29/24 16:06,105.651,32.704,1.473,WL_876
1/29/24 16:07,105.291,32.807,1.355,WL_876
1/29/24 16:08,105.188,32.807,1.322,WL_876
1/29/24 16:09,105.378,32.807,1.384,WL_876
1/29/24 16:10,105.464,32.807,1.412,WL_876
1/29/24 16:11,105.38,32.911,1.384,WL_876
1/29/24 16:12,105.312,32.911,1.362,WL_876
1/29/24 16:13,105.243,32.911,1.34,WL_876
1/29/24 16:14,105.449,32.911,1.407,WL_876
1/29/24 16:15,105.656,32.911,1.474,WL_876
1/29/24 16:16,105.297,33.014,1.357,WL_876
1/29/24 16:17,105.435,33.014,1.402,WL_876
1/29/24 16:18,105.314,33.014,1.363,WL_876
1/29/24 16:19,105.47,33.014,1.414,WL_876
1/29/24 16:20,105.435,33.014,1.402,WL_876
1/29/24 16:21,105.297,33.014,1.357,WL_876
1/29/24 16:22,105.504,33.014,1.425,WL_876
1/29/24 16:23,105.196,33.118,1.324,WL_876
1/29/24 16:24,105.383,33.014,1.385,WL_876
1/29/24 16:25,105.556,33.014,1.442,WL_876
1/29/24 16:26,105.435,33.014,1.402,WL_876
1/29/24 16:27,105.507,33.118,1.426,WL_876
1/29/24 16:28,105.369,33.118,1.381,WL_876
1/29/24 16:29,105.47,33.014,1.414,WL_876
1/29/24 16:30,105.352,33.118,1.375,WL_876
1/29/24 16:31,105.487,33.014,1.419,WL_876
1/29/24 16:32,105.297,33.014,1.357,WL_876
1/29/24 16:33,105.487,33.014,1.419,WL_876
1/29/24 16:34,105.366,33.014,1.38,WL_876
1/29/24 16:35,105.59,33.014,1.453,WL_876
1/29/24 16:36,105.487,33.014,1.419,WL_876
1/29/24 16:37,105.487,33.014,1.419,WL_876
1/29/24 16:38,105.553,32.911,1.441,WL_876
1/29/24 16:39,105.47,33.014,1.414,WL_876
1/29/24 16:40,105.349,33.014,1.374,WL_876
1/29/24 16:41,105.415,32.911,1.396,WL_876
1/29/24 16:42,105.363,32.911,1.379,WL_876
1/29/24 16:43,105.329,32.911,1.368,WL_876
1/29/24 16:44,105.467,32.911,1.413,WL_876
1/29/24 16:45,105.312,32.911,1.362,WL_876
1/29/24 16:46,105.467,32.911,1.413,WL_876
1/29/24 16:47,105.691,32.911,1.486,WL_876
1/29/24 16:48,105.536,32.911,1.435,WL_876
1/29/24 16:49,105.449,32.911,1.407,WL_876
1/29/24 16:50,105.449,32.911,1.407,WL_876
1/29/24 16:51,105.501,32.911,1.424,WL_876
1/29/24 16:52,105.484,32.911,1.418,WL_876
1/29/24 16:53,105.432,32.911,1.401,WL_876
1/29/24 16:54,105.363,32.911,1.379,WL_876
1/29/24 16:55,105.432,32.911,1.401,WL_876
1/29/24 16:56,105.294,32.911,1.356,WL_876
1/29/24 16:57,105.57,32.911,1.446,WL_876
1/29/24 16:58,105.415,32.911,1.396,WL_876
1/29/24 16:59,105.432,32.911,1.401,WL_876
1/29/24 17:00,105.363,32.911,1.379,WL_876
1/29/24 17:01,105.447,32.807,1.406,WL_876
1/29/24 17:02,105.516,32.807,1.429,WL_876
1/29/24 17:03,105.363,32.911,1.379,WL_876
1/29/24 17:04,105.587,32.911,1.452,WL_876
1/29/24 17:05,105.743,32.911,1.503,WL_876
1/29/24 17:06,105.57,32.911,1.446,WL_876
1/29/24 17:07,105.294,32.911,1.356,WL_876
1/29/24 17:08,105.518,32.911,1.429,WL_876
1/29/24 17:09,105.605,32.911,1.458,WL_876
1/29/24 17:10,105.447,32.807,1.406,WL_876
1/29/24 17:11,105.671,32.807,1.479,WL_876
1/29/24 17:12,105.639,32.911,1.469,WL_876
1/29/24 17:13,105.553,32.911,1.441,WL_876
1/29/24 17:14,105.516,32.807,1.429,WL_876
1/29/24 17:15,105.518,32.911,1.429,WL_876
1/29/24 17:16,105.412,32.807,1.395,WL_876
1/29/24 17:17,105.398,32.911,1.39,WL_876
1/29/24 17:18,105.343,32.807,1.372,WL_876
1/29/24 17:19,105.602,32.807,1.457,WL_876
1/29/24 17:20,105.38,32.911,1.384,WL_876
1/29/24 17:21,105.346,32.911,1.373,WL_876
1/29/24 17:22,105.481,32.807,1.417,WL_876
1/29/24 17:23,105.619,32.807,1.462,WL_876
1/29/24 17:24,105.55,32.807,1.44,WL_876
1/29/24 17:25,105.55,32.807,1.44,WL_876
1/29/24 17:26,105.518,32.911,1.429,WL_876
1/29/24 17:27,105.481,32.807,1.417,WL_876
1/29/24 17:28,105.447,32.807,1.406,WL_876
1/29/24 17:29,105.516,32.807,1.429,WL_876
1/29/24 17:30,105.533,32.807,1.434,WL_876
1/29/24 17:31,105.55,32.807,1.44,WL_876
1/29/24 17:32,105.412,32.807,1.395,WL_876
1/29/24 17:33,105.55,32.807,1.44,WL_876
1/29/24 17:34,105.326,32.807,1.367,WL_876
1/29/24 17:35,105.447,32.807,1.406,WL_876
1/29/24 17:36,105.358,32.704,1.377,WL_876
1/29/24 17:37,105.358,32.704,1.377,WL_876
1/29/24 17:38,105.375,32.704,1.383,WL_876
1/29/24 17:39,105.378,32.807,1.384,WL_876
1/29/24 17:40,105.533,32.807,1.434,WL_876
1/29/24 17:41,105.516,32.807,1.429,WL_876
1/29/24 17:42,105.306,32.704,1.36,WL_876
1/29/24 17:43,105.323,32.704,1.366,WL_876
1/29/24 17:44,105.271,32.704,1.349,WL_876
1/29/24 17:45,105.496,32.704,1.422,WL_876
1/29/24 17:46,105.306,32.704,1.36,WL_876
1/29/24 17:47,105.409,32.704,1.394,WL_876
1/29/24 17:48,105.289,32.704,1.355,WL_876
1/29/24 17:49,105.237,32.704,1.338,WL_876
1/29/24 17:50,105.461,32.704,1.411,WL_876
1/29/24 17:51,105.392,32.704,1.388,WL_876
1/29/24 17:52,105.116,32.704,1.298,WL_876
1/29/24 17:53,105.389,32.6,1.387,WL_876
1/29/24 17:54,105.148,32.6,1.309,WL_876
1/29/24 17:55,105.438,32.497,1.403,WL_876
1/29/24 17:56,105.424,32.6,1.399,WL_876
1/29/24 17:57,105.51,32.6,1.427,WL_876
1/29/24 17:58,105.389,32.6,1.387,WL_876
1/29/24 17:59,105.251,32.6,1.342,WL_876
1/29/24 18:00,105.338,32.6,1.371,WL_876
1/29/24 18:01,105.475,32.6,1.415,WL_876
1/29/24 18:02,105.2,32.6,1.325,WL_876
1/29/24 18:03,105.441,32.6,1.404,WL_876
1/29/24 18:04,105.182,32.6,1.32,WL_876
1/29/24 18:05,105.493,32.6,1.421,WL_876
1/29/24 18:06,105.148,32.6,1.309,WL_876
1/29/24 18:07,105.18,32.497,1.319,WL_876
1/29/24 18:08,105.369,32.497,1.381,WL_876
1/29/24 18:09,105.214,32.497,1.33,WL_876
1/29/24 18:10,105.404,32.497,1.392,WL_876
1/29/24 18:11,105.438,32.497,1.403,WL_876
1/29/24 18:12,105.266,32.497,1.347,WL_876
1/29/24 18:13,105.507,32.497,1.426,WL_876
1/29/24 18:14,105.18,32.497,1.319,WL_876
1/29/24 18:15,105.128,32.497,1.302,WL_876
1/29/24 18:16,105.438,32.497,1.403,WL_876
1/29/24 18:17,105.18,32.497,1.319,WL_876
1/29/24 18:18,105.266,32.497,1.347,WL_876
1/29/24 18:19,105.421,32.497,1.398,WL_876
1/29/24 18:20,105.093,32.497,1.291,WL_876
1/29/24 18:21,105.249,32.497,1.341,WL_876
1/29/24 18:22,105.49,32.497,1.42,WL_876
1/29/24 18:23,105.283,32.497,1.353,WL_876
1/29/24 18:24,105.542,32.497,1.437,WL_876
1/29/24 18:25,105.2,32.6,1.325,WL_876
1/29/24 18:26,105.128,32.497,1.302,WL_876
1/29/24 18:27,105.283,32.497,1.353,WL_876
1/29/24 18:28,105.559,32.497,1.443,WL_876
1/29/24 18:29,105.111,32.497,1.296,WL_876
1/29/24 18:30,105.369,32.497,1.381,WL_876
1/29/24 18:31,105.231,32.497,1.336,WL_876
1/29/24 18:32,105.093,32.497,1.291,WL_876
1/29/24 18:33,105.059,32.497,1.279,WL_876
1/29/24 18:34,105.197,32.497,1.325,WL_876
1/29/24 18:35,105.404,32.497,1.392,WL_876
1/29/24 18:36,105.111,32.497,1.296,WL_876
1/29/24 18:37,105.386,32.497,1.386,WL_876
1/29/24 18:38,105.062,32.6,1.28,WL_876
1/29/24 18:39,104.973,32.497,1.251,WL_876
1/29/24 18:40,105.145,32.497,1.308,WL_876
1/29/24 18:41,105.059,32.497,1.279,WL_876
1/29/24 18:42,105.214,32.497,1.33,WL_876
1/29/24 18:43,105.231,32.497,1.336,WL_876
1/29/24 18:44,105.111,32.497,1.296,WL_876
1/29/24 18:45,105.231,32.497,1.336,WL_876
1/29/24 18:46,104.973,32.497,1.251,WL_876
1/29/24 18:47,105.093,32.497,1.291,WL_876
1/29/24 18:48,105.249,32.497,1.341,WL_876
1/29/24 18:49,105.111,32.497,1.296,WL_876
1/29/24 18:50,104.904,32.497,1.229,WL_876
1/29/24 18:51,104.938,32.497,1.24,WL_876
1/29/24 18:52,105.093,32.497,1.291,WL_876
1/29/24 18:53,105.162,32.497,1.313,WL_876
1/29/24 18:54,104.921,32.497,1.234,WL_876
1/29/24 18:55,104.921,32.497,1.234,WL_876
1/29/24 18:56,105.111,32.497,1.296,WL_876
1/29/24 18:57,105.039,32.394,1.273,WL_876
1/29/24 18:58,105.125,32.394,1.301,WL_876
1/29/24 18:59,105.128,32.497,1.302,WL_876
1/29/24 19:00,105.111,32.497,1.296,WL_876
1/29/24 19:01,104.921,32.497,1.234,WL_876
1/29/24 19:02,104.815,32.394,1.2,WL_876
1/29/24 19:03,104.901,32.394,1.228,WL_876
1/29/24 19:04,104.852,32.497,1.212,WL_876
1/29/24 19:05,104.901,32.394,1.228,WL_876
1/29/24 19:06,105.004,32.394,1.262,WL_876
1/29/24 19:07,104.763,32.394,1.183,WL_876
1/29/24 19:08,104.797,32.394,1.194,WL_876
1/29/24 19:09,104.832,32.394,1.205,WL_876
1/29/24 19:10,105.004,32.394,1.262,WL_876
1/29/24 19:11,104.884,32.394,1.222,WL_876
1/29/24 19:12,104.815,32.394,1.2,WL_876
1/29/24 19:13,104.815,32.394,1.2,WL_876
1/29/24 19:14,104.815,32.394,1.2,WL_876
1/29/24 19:15,104.987,32.394,1.256,WL_876
1/29/24 19:16,104.797,32.394,1.194,WL_876
1/29/24 19:17,104.711,32.394,1.166,WL_876
1/29/24 19:18,104.694,32.394,1.16,WL_876
1/29/24 19:19,104.746,32.394,1.177,WL_876
1/29/24 19:20,104.97,32.394,1.25,WL_876
1/29/24 19:21,104.815,32.394,1.2,WL_876
1/29/24 19:22,104.746,32.394,1.177,WL_876
1/29/24 19:23,104.864,32.291,1.216,WL_876
1/29/24 19:24,104.657,32.291,1.148,WL_876
1/29/24 19:25,104.64,32.291,1.143,WL_876
1/29/24 19:26,104.64,32.291,1.143,WL_876
1/29/24 19:27,104.846,32.291,1.21,WL_876
1/29/24 19:28,104.691,32.291,1.159,WL_876
1/29/24 19:29,104.64,32.291,1.143,WL_876
1/29/24 19:30,104.484,32.291,1.092,WL_876
1/29/24 19:31,104.76,32.291,1.182,WL_876
1/29/24 19:32,104.708,32.291,1.165,WL_876
1/29/24 19:33,104.674,32.291,1.154,WL_876
1/29/24 19:34,104.502,32.291,1.098,WL_876
1/29/24 19:35,104.671,32.188,1.153,WL_876
1/29/24 19:36,104.654,32.188,1.147,WL_876
1/29/24 19:37,104.605,32.291,1.131,WL_876
1/29/24 19:38,104.553,32.291,1.114,WL_876
1/29/24 19:39,104.516,32.188,1.102,WL_876
1/29/24 19:40,104.533,32.188,1.108,WL_876
1/29/24 19:41,104.602,32.188,1.13,WL_876
1/29/24 19:42,104.413,32.188,1.069,WL_876
1/29/24 19:43,104.378,32.188,1.057,WL_876
1/29/24 19:44,104.548,32.086,1.113,WL_876
1/29/24 19:45,104.602,32.188,1.13,WL_876
1/29/24 19:46,104.467,32.291,1.086,WL_876
1/29/24 19:47,104.415,32.291,1.069,WL_876
1/29/24 19:48,104.278,32.291,1.025,WL_876
1/29/24 19:49,104.347,32.291,1.047,WL_876
1/29/24 19:50,104.467,32.291,1.086,WL_876
1/29/24 19:51,104.361,32.188,1.052,WL_876
1/29/24 19:52,104.275,32.188,1.024,WL_876
1/29/24 19:53,104.413,32.188,1.069,WL_876
1/29/24 19:54,104.275,32.188,1.024,WL_876
1/29/24 19:55,104.275,32.188,1.024,WL_876
1/29/24 19:56,104.289,32.086,1.028,WL_876
1/29/24 19:57,104.289,32.086,1.028,WL_876
1/29/24 19:58,104.22,32.086,1.006,WL_876
1/29/24 19:59,104.375,32.086,1.056,WL_876
1/29/24 20:00,104.137,32.188,0.979,WL_876
1/29/24 20:01,104.154,32.188,0.984,WL_876
1/29/24 20:02,104.258,32.188,1.018,WL_876
1/29/24 20:03,104.375,32.086,1.056,WL_876
1/29/24 20:04,104.358,32.086,1.051,WL_876
1/29/24 20:05,104.186,32.086,0.995,WL_876
1/29/24 20:06,104.151,32.086,0.983,WL_876
1/29/24 20:07,104.065,32.086,0.955,WL_876
1/29/24 20:08,104.203,32.086,1,WL_876
1/29/24 20:09,104.238,32.086,1.011,WL_876
1/29/24 20:10,104.166,31.983,0.988,WL_876
1/29/24 20:11,104.183,31.983,0.994,WL_876
1/29/24 20:12,104.151,32.086,0.983,WL_876
1/29/24 20:13,103.976,31.983,0.926,WL_876
1/29/24 20:14,104.028,31.983,0.943,WL_876
1/29/24 20:15,104.198,31.88,0.998,WL_876
1/29/24 20:16,104.094,31.88,0.964,WL_876
1/29/24 20:17,104.129,31.88,0.976,WL_876
1/29/24 20:18,103.991,31.88,0.931,WL_876
1/29/24 20:19,104.114,31.983,0.971,WL_876
1/29/24 20:20,104.08,31.983,0.96,WL_876
1/29/24 20:21,104.011,31.983,0.937,WL_876
1/29/24 20:22,104.077,31.88,0.959,WL_876
