date,AbsPressure,TempInSitu,Depth,LoggerID
1/9/24 18:51,103.032,28.853,-0.893,WL_876
1/9/24 18:52,103.064,28.754,-0.883,WL_876
1/9/24 18:53,103.027,28.655,-0.895,WL_876
1/9/24 18:54,103.357,28.754,-0.787,WL_876
1/9/24 18:55,103.342,28.853,-0.792,WL_876
1/9/24 18:56,103.17,28.853,-0.848,WL_876
1/9/24 18:57,103.113,28.655,-0.867,WL_876
1/9/24 18:58,102.941,28.655,-0.923,WL_876
1/9/24 18:59,103.027,28.655,-0.895,WL_876
1/9/24 19:00,102.906,28.655,-0.934,WL_876
1/9/24 19:01,103.024,28.555,-0.896,WL_876
1/9/24 19:02,103.059,28.555,-0.884,WL_876
1/9/24 19:03,102.973,28.555,-0.912,WL_876
1/9/24 19:04,103.091,28.456,-0.874,WL_876
1/9/24 19:05,103.007,28.555,-0.901,WL_876
1/9/24 19:06,103.007,28.555,-0.901,WL_876
1/9/24 19:07,103.073,28.456,-0.88,WL_876
1/9/24 19:08,103.042,28.555,-0.89,WL_876
1/9/24 19:09,102.97,28.456,-0.913,WL_876
1/9/24 19:10,102.987,28.456,-0.908,WL_876
1/9/24 19:11,102.904,28.555,-0.935,WL_876
1/9/24 19:12,102.936,28.456,-0.924,WL_876
1/9/24 19:13,103.007,28.555,-0.901,WL_876
1/9/24 19:14,102.936,28.456,-0.924,WL_876
1/9/24 19:15,102.884,28.456,-0.941,WL_876
1/9/24 19:16,103.005,28.456,-0.902,WL_876
1/9/24 19:17,102.918,28.456,-0.93,WL_876
1/9/24 19:18,103.042,28.555,-0.89,WL_876
1/9/24 19:19,102.869,28.555,-0.946,WL_876
1/9/24 19:20,102.933,28.357,-0.925,WL_876
1/9/24 19:21,102.899,28.357,-0.936,WL_876
1/9/24 19:22,103.017,28.258,-0.898,WL_876
1/9/24 19:23,102.867,28.456,-0.947,WL_876
1/9/24 19:24,102.864,28.357,-0.948,WL_876
1/9/24 19:25,102.967,28.357,-0.914,WL_876
1/9/24 19:26,102.985,28.357,-0.908,WL_876
1/9/24 19:27,103.039,28.456,-0.891,WL_876
1/9/24 19:28,102.815,28.456,-0.964,WL_876
1/9/24 19:29,102.847,28.357,-0.953,WL_876
1/9/24 19:30,102.913,28.258,-0.932,WL_876
1/9/24 19:31,102.862,28.258,-0.948,WL_876
1/9/24 19:32,102.876,28.159,-0.944,WL_876
1/9/24 19:33,102.893,28.159,-0.938,WL_876
1/9/24 19:34,102.913,28.258,-0.932,WL_876
1/9/24 19:35,102.844,28.258,-0.954,WL_876
1/9/24 19:36,102.933,28.357,-0.925,WL_876
1/9/24 19:37,102.813,28.357,-0.964,WL_876
1/9/24 19:38,102.899,28.357,-0.936,WL_876
1/9/24 19:39,102.761,28.357,-0.981,WL_876
1/9/24 19:40,102.985,28.357,-0.908,WL_876
1/9/24 19:41,102.953,28.456,-0.919,WL_876
1/9/24 19:42,102.881,28.357,-0.942,WL_876
1/9/24 19:43,102.764,28.456,-0.98,WL_876
1/9/24 19:44,102.847,28.357,-0.953,WL_876
1/9/24 19:45,102.884,28.456,-0.941,WL_876
1/9/24 19:46,102.867,28.456,-0.947,WL_876
1/9/24 19:47,102.918,28.456,-0.93,WL_876
1/9/24 19:48,102.815,28.456,-0.964,WL_876
1/9/24 19:49,102.813,28.357,-0.964,WL_876
1/9/24 19:50,102.918,28.456,-0.93,WL_876
1/9/24 19:51,102.832,28.456,-0.958,WL_876
1/9/24 19:52,102.813,28.357,-0.964,WL_876
1/9/24 19:53,102.93,28.258,-0.926,WL_876
1/9/24 19:54,102.813,28.357,-0.964,WL_876
1/9/24 19:55,102.95,28.357,-0.92,WL_876
1/9/24 19:56,102.847,28.357,-0.953,WL_876
1/9/24 19:57,102.795,28.357,-0.97,WL_876
1/9/24 19:58,102.793,28.258,-0.971,WL_876
1/9/24 19:59,102.859,28.159,-0.949,WL_876
1/9/24 20:00,102.844,28.258,-0.954,WL_876
1/9/24 20:01,102.896,28.258,-0.937,WL_876
1/9/24 20:02,102.844,28.258,-0.954,WL_876
1/9/24 20:03,102.793,28.258,-0.971,WL_876
1/9/24 20:04,102.827,28.258,-0.96,WL_876
1/9/24 20:05,102.776,28.258,-0.977,WL_876
1/9/24 20:06,102.911,28.159,-0.933,WL_876
1/9/24 20:07,102.982,28.258,-0.909,WL_876
1/9/24 20:08,102.881,28.357,-0.942,WL_876
1/9/24 20:09,102.827,28.258,-0.96,WL_876
1/9/24 20:10,102.862,28.258,-0.948,WL_876
1/9/24 20:11,102.879,28.258,-0.943,WL_876
1/9/24 20:12,102.862,28.258,-0.948,WL_876
1/9/24 20:13,102.93,28.258,-0.926,WL_876
1/9/24 20:14,102.948,28.258,-0.92,WL_876
1/9/24 20:15,102.879,28.258,-0.943,WL_876
1/9/24 20:16,102.928,28.159,-0.927,WL_876
1/9/24 20:17,102.825,28.159,-0.961,WL_876
1/9/24 20:18,102.911,28.159,-0.933,WL_876
1/9/24 20:19,102.874,28.06,-0.945,WL_876
1/9/24 20:20,102.859,28.159,-0.949,WL_876
1/9/24 20:21,102.943,28.06,-0.922,WL_876
1/9/24 20:22,102.943,28.06,-0.922,WL_876
1/9/24 20:23,102.876,28.159,-0.944,WL_876
1/9/24 20:24,102.925,28.06,-0.928,WL_876
1/9/24 20:25,102.805,28.06,-0.967,WL_876
1/9/24 20:26,102.923,27.961,-0.929,WL_876
1/9/24 20:27,102.908,28.06,-0.933,WL_876
1/9/24 20:28,102.839,28.06,-0.956,WL_876
1/9/24 20:29,102.943,28.06,-0.922,WL_876
1/9/24 20:30,102.839,28.06,-0.956,WL_876
1/9/24 20:31,102.925,28.06,-0.928,WL_876
1/9/24 20:32,102.943,28.06,-0.922,WL_876
1/9/24 20:33,102.96,28.06,-0.917,WL_876
1/9/24 20:34,102.945,28.159,-0.921,WL_876
1/9/24 20:35,102.943,28.06,-0.922,WL_876
1/9/24 20:36,102.856,28.06,-0.95,WL_876
1/9/24 20:37,102.891,28.06,-0.939,WL_876
1/9/24 20:38,102.925,28.06,-0.928,WL_876
1/9/24 20:39,102.876,28.159,-0.944,WL_876
1/9/24 20:40,102.962,28.159,-0.916,WL_876
1/9/24 20:41,102.876,28.159,-0.944,WL_876
1/9/24 20:42,102.928,28.159,-0.927,WL_876
1/9/24 20:43,103.031,28.159,-0.893,WL_876
1/9/24 20:44,102.93,28.258,-0.926,WL_876
1/9/24 20:45,102.893,28.159,-0.938,WL_876
1/9/24 20:46,103.034,28.258,-0.892,WL_876
1/9/24 20:47,102.933,28.357,-0.925,WL_876
1/9/24 20:48,102.982,28.258,-0.909,WL_876
1/9/24 20:49,102.982,28.258,-0.909,WL_876
1/9/24 20:50,103.034,28.258,-0.892,WL_876
1/9/24 20:51,102.999,28.258,-0.904,WL_876
1/9/24 20:52,103.174,28.357,-0.847,WL_876
1/9/24 20:53,103.093,28.555,-0.873,WL_876
1/9/24 20:54,103.005,28.456,-0.902,WL_876
1/9/24 20:55,102.965,28.258,-0.915,WL_876
1/9/24 20:56,102.93,28.258,-0.926,WL_876
1/9/24 20:57,103.134,28.159,-0.86,WL_876
1/9/24 20:58,103.088,28.357,-0.875,WL_876
1/9/24 20:59,103.174,28.357,-0.847,WL_876
1/9/24 21:00,103.017,28.258,-0.898,WL_876
1/9/24 21:01,103.019,28.357,-0.897,WL_876
1/9/24 21:02,103.226,28.357,-0.83,WL_876
1/9/24 21:03,103.194,28.456,-0.84,WL_876
1/9/24 21:04,103.263,28.456,-0.818,WL_876
1/9/24 21:05,103.177,28.456,-0.846,WL_876
1/9/24 21:06,103.142,28.456,-0.857,WL_876
1/9/24 21:07,103.039,28.456,-0.891,WL_876
1/9/24 21:08,103.088,28.357,-0.875,WL_876
1/9/24 21:09,103.14,28.357,-0.858,WL_876
1/9/24 21:10,103.208,28.357,-0.836,WL_876
1/9/24 21:11,103.159,28.456,-0.852,WL_876
1/9/24 21:12,103.245,28.456,-0.823,WL_876
1/9/24 21:13,103.142,28.456,-0.857,WL_876
1/9/24 21:14,103.383,28.456,-0.778,WL_876
1/9/24 21:15,103.179,28.555,-0.845,WL_876
1/9/24 21:16,103.142,28.456,-0.857,WL_876
1/9/24 21:17,103.243,28.357,-0.824,WL_876
1/9/24 21:18,103.159,28.456,-0.852,WL_876
1/9/24 21:19,103.28,28.456,-0.812,WL_876
1/9/24 21:20,103.297,28.456,-0.807,WL_876
1/9/24 21:21,103.196,28.555,-0.839,WL_876
1/9/24 21:22,103.196,28.555,-0.839,WL_876
1/9/24 21:23,103.265,28.555,-0.817,WL_876
1/9/24 21:24,103.28,28.456,-0.812,WL_876
1/9/24 21:25,103.317,28.555,-0.8,WL_876
1/9/24 21:26,103.248,28.555,-0.823,WL_876
1/9/24 21:27,103.231,28.555,-0.828,WL_876
1/9/24 21:28,103.248,28.555,-0.823,WL_876
1/9/24 21:29,103.386,28.555,-0.777,WL_876
1/9/24 21:30,103.251,28.655,-0.822,WL_876
1/9/24 21:31,103.337,28.655,-0.793,WL_876
1/9/24 21:32,103.285,28.655,-0.81,WL_876
1/9/24 21:33,103.265,28.555,-0.817,WL_876
1/9/24 21:34,103.334,28.555,-0.794,WL_876
1/9/24 21:35,103.457,28.655,-0.754,WL_876
1/9/24 21:36,103.285,28.655,-0.81,WL_876
1/9/24 21:37,103.351,28.555,-0.789,WL_876
1/9/24 21:38,103.423,28.655,-0.765,WL_876
1/9/24 21:39,103.406,28.655,-0.771,WL_876
1/9/24 21:40,103.457,28.655,-0.754,WL_876
1/9/24 21:41,103.474,28.655,-0.749,WL_876
1/9/24 21:42,103.647,28.655,-0.692,WL_876
1/9/24 21:43,103.425,28.754,-0.765,WL_876
1/9/24 21:44,103.543,28.655,-0.726,WL_876
1/9/24 21:45,103.509,28.655,-0.737,WL_876
1/9/24 21:46,103.388,28.655,-0.777,WL_876
1/9/24 21:47,103.612,28.655,-0.704,WL_876
1/9/24 21:48,103.647,28.655,-0.692,WL_876
1/9/24 21:49,103.563,28.754,-0.72,WL_876
1/9/24 21:50,103.578,28.655,-0.715,WL_876
1/9/24 21:51,103.629,28.655,-0.698,WL_876
1/9/24 21:52,103.423,28.655,-0.765,WL_876
1/9/24 21:53,103.612,28.655,-0.704,WL_876
1/9/24 21:54,103.647,28.655,-0.692,WL_876
1/9/24 21:55,103.543,28.655,-0.726,WL_876
1/9/24 21:56,103.526,28.655,-0.732,WL_876
1/9/24 21:57,103.664,28.655,-0.687,WL_876
1/9/24 21:58,103.595,28.655,-0.709,WL_876
1/9/24 21:59,103.561,28.655,-0.72,WL_876
1/9/24 22:00,103.457,28.655,-0.754,WL_876
1/9/24 22:01,103.764,28.555,-0.654,WL_876
1/9/24 22:02,103.664,28.655,-0.687,WL_876
1/9/24 22:03,103.58,28.754,-0.714,WL_876
1/9/24 22:04,103.767,28.655,-0.653,WL_876
1/9/24 22:05,103.546,28.754,-0.725,WL_876
1/9/24 22:06,103.632,28.754,-0.697,WL_876
1/9/24 22:07,103.598,28.754,-0.708,WL_876
1/9/24 22:08,103.647,28.655,-0.692,WL_876
1/9/24 22:09,103.89,28.754,-0.613,WL_876
1/9/24 22:10,103.563,28.754,-0.72,WL_876
1/9/24 22:11,103.578,28.655,-0.715,WL_876
1/9/24 22:12,103.58,28.754,-0.714,WL_876
1/9/24 22:13,103.718,28.754,-0.669,WL_876
1/9/24 22:14,103.802,28.655,-0.642,WL_876
1/9/24 22:15,103.698,28.655,-0.676,WL_876
1/9/24 22:16,103.888,28.655,-0.614,WL_876
1/9/24 22:17,103.851,28.555,-0.626,WL_876
1/9/24 22:18,103.659,28.456,-0.688,WL_876
1/9/24 22:19,103.713,28.555,-0.671,WL_876
1/9/24 22:20,103.819,28.655,-0.636,WL_876
1/9/24 22:21,103.664,28.655,-0.687,WL_876
1/9/24 22:22,103.888,28.655,-0.614,WL_876
1/9/24 22:23,103.819,28.655,-0.636,WL_876
1/9/24 22:24,103.733,28.655,-0.664,WL_876
1/9/24 22:25,103.767,28.655,-0.653,WL_876
1/9/24 22:26,103.819,28.655,-0.636,WL_876
1/9/24 22:27,103.836,28.655,-0.631,WL_876
1/9/24 22:28,103.802,28.655,-0.642,WL_876
1/9/24 22:29,103.836,28.655,-0.631,WL_876
1/9/24 22:30,103.787,28.754,-0.647,WL_876
1/9/24 22:31,103.89,28.754,-0.613,WL_876
1/9/24 22:32,103.959,28.754,-0.59,WL_876
1/9/24 22:33,103.907,28.754,-0.607,WL_876
1/9/24 22:34,103.925,28.754,-0.602,WL_876
1/9/24 22:35,104.062,28.754,-0.557,WL_876
1/9/24 22:36,103.942,28.754,-0.596,WL_876
1/9/24 22:37,104.062,28.754,-0.557,WL_876
1/9/24 22:38,103.89,28.754,-0.613,WL_876
1/9/24 22:39,103.925,28.754,-0.602,WL_876
1/9/24 22:40,103.839,28.754,-0.63,WL_876
1/9/24 22:41,104.043,28.655,-0.563,WL_876
1/9/24 22:42,104.045,28.754,-0.562,WL_876
1/9/24 22:43,103.836,28.655,-0.631,WL_876
1/9/24 22:44,104.025,28.655,-0.569,WL_876
1/9/24 22:45,103.994,28.754,-0.579,WL_876
1/9/24 22:46,104.2,28.754,-0.512,WL_876
1/9/24 22:47,104.062,28.754,-0.557,WL_876
1/9/24 22:48,104.028,28.754,-0.568,WL_876
1/9/24 22:49,103.942,28.754,-0.596,WL_876
1/9/24 22:50,104.114,28.754,-0.54,WL_876
1/9/24 22:51,104.269,28.754,-0.489,WL_876
1/9/24 22:52,104.235,28.754,-0.5,WL_876
1/9/24 22:53,104.114,28.754,-0.54,WL_876
1/9/24 22:54,104.028,28.754,-0.568,WL_876
1/9/24 22:55,104.183,28.754,-0.517,WL_876
1/9/24 22:56,104.111,28.655,-0.541,WL_876
1/9/24 22:57,104.006,28.555,-0.575,WL_876
1/9/24 22:58,104.126,28.555,-0.536,WL_876
1/9/24 22:59,104.143,28.555,-0.53,WL_876
1/9/24 23:00,104.129,28.655,-0.535,WL_876
1/9/24 23:01,104.109,28.555,-0.541,WL_876
1/9/24 23:02,104.089,28.456,-0.548,WL_876
1/9/24 23:03,104.158,28.456,-0.525,WL_876
1/9/24 23:04,104.16,28.555,-0.525,WL_876
1/9/24 23:05,104.212,28.555,-0.508,WL_876
1/9/24 23:06,104.023,28.555,-0.57,WL_876
1/9/24 23:07,104.143,28.555,-0.53,WL_876
1/9/24 23:08,104.16,28.555,-0.525,WL_876
1/9/24 23:09,104.247,28.555,-0.496,WL_876
1/9/24 23:10,104.212,28.555,-0.508,WL_876
1/9/24 23:11,103.988,28.555,-0.581,WL_876
1/9/24 23:12,104.335,28.655,-0.468,WL_876
1/9/24 23:13,104.247,28.555,-0.496,WL_876
1/9/24 23:14,104.301,28.655,-0.479,WL_876
1/9/24 23:15,104.318,28.655,-0.473,WL_876
1/9/24 23:16,104.249,28.655,-0.496,WL_876
1/9/24 23:17,104.06,28.655,-0.557,WL_876
1/9/24 23:18,104.37,28.655,-0.456,WL_876
1/9/24 23:19,104.215,28.655,-0.507,WL_876
1/9/24 23:20,104.284,28.655,-0.484,WL_876
1/9/24 23:21,104.043,28.655,-0.563,WL_876
1/9/24 23:22,104.249,28.655,-0.496,WL_876
1/9/24 23:23,104.215,28.655,-0.507,WL_876
1/9/24 23:24,104.421,28.655,-0.44,WL_876
1/9/24 23:25,104.301,28.655,-0.479,WL_876
1/9/24 23:26,104.129,28.655,-0.535,WL_876
1/9/24 23:27,104.266,28.655,-0.49,WL_876
