Date,LoggerID,TempInSitu,AbsPressure_kPA,Depth_m
11/3/2023 8:04:00,20810872,27.075,102.324,0.029
11/3/2023 8:04:01,20810872,27.075,102.131,0.009
11/3/2023 8:04:02,20810872,27.075,102.05,0.001
11/3/2023 8:04:03,20810872,27.075,102.05,0.001
11/3/2023 8:04:04,20810872,27.075,102.115,0.008
11/3/2023 8:04:05,20810872,27.075,102.115,0.008
11/3/2023 8:04:06,20810872,27.075,102.002,-0.004
11/3/2023 8:04:07,20810872,27.075,102.034,-0.001
11/3/2023 8:04:08,20810872,27.075,102.034,-0.001
11/3/2023 8:04:09,20810872,27.075,102.099,0.006
11/3/2023 8:04:10,20810872,27.075,102.099,0.006
11/3/2023 8:04:11,20810872,27.075,102.018,-0.002
11/3/2023 8:04:12,20810872,27.075,102.099,0.006
11/3/2023 8:04:13,20810872,27.075,102.034,-0.001
11/3/2023 8:04:14,20810872,27.075,101.954,-0.009
11/3/2023 8:04:15,20810872,27.075,102.002,-0.004
11/3/2023 8:04:16,20810872,27.075,101.97,-0.007
11/3/2023 8:04:17,20810872,27.075,102.018,-0.002
11/3/2023 8:04:18,20810872,27.075,102.018,-0.002
11/3/2023 8:04:19,20810872,27.075,102.002,-0.004
11/3/2023 8:04:20,20810872,27.075,102.05,0.001
11/3/2023 8:04:21,20810872,27.075,102.131,0.009
11/3/2023 8:04:22,20810872,27.075,102.083,0.004
11/3/2023 8:04:23,20810872,27.075,102.099,0.006
11/3/2023 8:04:24,20810872,27.075,102.05,0.001
11/3/2023 8:04:25,20810872,27.075,101.97,-0.007
11/3/2023 8:04:26,20810872,27.075,102.099,0.006
11/3/2023 8:04:27,20810872,27.075,102.147,0.011
11/3/2023 8:04:28,20810872,27.075,102.05,0.001
11/3/2023 8:04:29,20810872,27.075,102.099,0.006
11/3/2023 8:04:30,20810872,27.075,101.97,-0.007
11/3/2023 8:04:31,20810872,27.075,102.115,0.008
11/3/2023 8:04:32,20810872,27.075,101.97,-0.007
11/3/2023 8:04:33,20810872,27.075,102.131,0.009
11/3/2023 8:04:34,20810872,27.075,102.244,0.021
11/3/2023 8:04:35,20810872,27.075,102.276,0.024
11/3/2023 8:04:36,20810872,27.075,102.083,0.004
11/3/2023 8:04:37,20810872,27.075,101.696,-0.035
11/3/2023 8:04:38,20810872,27.075,101.744,-0.03
11/3/2023 8:04:39,20810872,27.075,102.002,-0.004
11/3/2023 8:04:40,20810872,27.075,102.131,0.009
11/3/2023 8:04:41,20810872,27.075,102.083,0.004
11/3/2023 8:04:42,20810872,27.075,102.212,0.018
11/3/2023 8:04:43,20810872,27.075,102.324,0.029
11/3/2023 8:04:44,20810872,27.075,102.292,0.026
11/3/2023 8:04:45,20810872,27.075,102.228,0.019
11/3/2023 8:04:46,20810872,27.075,102.212,0.018
11/3/2023 8:04:47,20810872,27.075,102.292,0.026
11/3/2023 8:04:48,20810872,27.075,102.324,0.029
11/3/2023 8:04:49,20810872,27.075,102.405,0.037
11/3/2023 8:04:50,20810872,27.075,102.324,0.029
11/3/2023 8:04:51,20810872,27.075,102.26,0.023
11/3/2023 8:04:52,20810872,27.075,102.018,-0.002
11/3/2023 8:04:53,20810872,27.075,102.228,0.019
11/3/2023 8:04:54,20810872,27.075,102.341,0.031
11/3/2023 8:04:55,20810872,27.075,102.405,0.037
11/3/2023 8:04:56,20810872,27.075,102.341,0.031
11/3/2023 8:04:57,20810872,27.075,102.308,0.027
11/3/2023 8:04:58,20810872,27.075,102.292,0.026
11/3/2023 8:04:59,20810872,27.075,102.244,0.021
11/3/2023 8:05:00,20810872,27.075,102.276,0.024
11/3/2023 8:05:01,20810872,27.075,102.357,0.032
11/3/2023 8:05:02,20810872,27.075,102.324,0.029
11/3/2023 8:05:03,20810872,27.075,102.389,0.036
11/3/2023 8:05:05,20810872,27.075,102.421,0.039
11/3/2023 8:05:06,20810872,27.075,102.292,0.026
11/3/2023 8:05:07,20810872,27.075,102.212,0.018
11/3/2023 8:05:08,20810872,27.075,102.324,0.029
11/3/2023 8:05:09,20810872,27.075,102.212,0.018
11/3/2023 8:05:10,20810872,27.075,102.228,0.019
11/3/2023 8:05:11,20810872,27.075,102.389,0.036
11/3/2023 8:05:12,20810872,27.075,102.308,0.027
11/3/2023 8:05:13,20810872,27.075,102.341,0.031
11/3/2023 8:05:14,20810872,27.075,102.341,0.031
11/3/2023 8:05:15,20810872,27.075,102.341,0.031
11/3/2023 8:05:16,20810872,27.075,102.341,0.031
11/3/2023 8:05:17,20810872,27.075,102.324,0.029
11/3/2023 8:05:18,20810872,27.075,102.324,0.029
11/3/2023 8:05:19,20810872,27.075,102.179,0.014
11/3/2023 8:05:20,20810872,27.075,102.163,0.013
11/3/2023 8:05:21,20810872,27.075,102.26,0.023
11/3/2023 8:05:22,20810872,27.075,102.212,0.018
11/3/2023 8:05:23,20810872,27.075,102.196,0.016
11/3/2023 8:05:24,20810872,27.075,102.244,0.021
11/3/2023 8:05:25,20810872,27.075,102.308,0.027
11/3/2023 8:05:26,20810872,27.075,102.357,0.032
11/3/2023 8:05:27,20810872,27.075,102.324,0.029
11/3/2023 8:05:28,20810872,27.075,102.405,0.037
11/3/2023 8:05:29,20810872,27.075,102.357,0.032
11/3/2023 8:05:30,20810872,27.075,102.212,0.018
11/3/2023 8:05:31,20810872,27.075,102.373,0.034
11/3/2023 8:05:32,20810872,27.075,102.389,0.036
11/3/2023 8:05:33,20810872,27.075,102.308,0.027
11/3/2023 8:05:34,20810872,27.075,102.244,0.021
11/3/2023 8:05:35,20810872,27.075,102.115,0.008
11/3/2023 8:05:36,20810872,27.075,102.179,0.014
11/3/2023 8:05:37,20810872,27.075,102.26,0.023
11/3/2023 8:05:38,20810872,27.075,102.196,0.016
11/3/2023 8:05:39,20810872,27.075,102.179,0.014
11/3/2023 8:05:40,20810872,27.075,102.163,0.013
11/3/2023 8:05:41,20810872,27.075,102.131,0.009
11/3/2023 8:05:42,20810872,27.075,102.067,0.003
11/3/2023 8:05:43,20810872,27.075,102.679,0.065
11/3/2023 8:05:44,20810872,27.075,102.276,0.024
11/3/2023 8:05:45,20810872,27.075,102.615,0.059
11/3/2023 8:05:46,20810872,27.075,102.453,0.042
11/3/2023 8:05:47,20810872,27.075,102.47,0.044
11/3/2023 8:05:48,20810872,27.075,102.389,0.036
11/3/2023 8:05:49,20810872,27.075,102.47,0.044
11/3/2023 8:05:50,20810872,27.075,102.292,0.026
11/3/2023 8:05:51,20810872,27.075,102.373,0.034
11/3/2023 8:05:52,20810872,27.075,102.212,0.018
11/3/2023 8:05:53,20810872,27.075,102.179,0.014
11/3/2023 8:05:54,20810872,27.075,102.067,0.003
11/3/2023 8:05:55,20810872,27.075,102.308,0.027
11/3/2023 8:05:56,20810872,27.075,102.324,0.029
11/3/2023 8:05:57,20810872,27.075,102.341,0.031
11/3/2023 8:05:58,20810872,27.075,102.292,0.026
11/3/2023 8:05:59,20810872,27.075,102.276,0.024
11/3/2023 8:06:00,20810872,27.075,102.357,0.032
11/3/2023 8:06:01,20810872,27.075,102.324,0.029
11/3/2023 8:06:02,20810872,27.075,102.324,0.029
11/3/2023 8:06:03,20810872,27.075,102.244,0.021
11/3/2023 8:06:04,20810872,27.075,102.308,0.027
11/3/2023 8:06:05,20810872,27.075,102.389,0.036
11/3/2023 8:06:06,20810872,27.075,102.324,0.029
11/3/2023 8:06:07,20810872,27.075,102.389,0.036
11/3/2023 8:06:08,20810872,27.075,102.389,0.036
11/3/2023 8:06:09,20810872,27.075,102.357,0.032
11/3/2023 8:06:10,20810872,27.075,102.244,0.021
11/3/2023 8:06:11,20810872,27.075,102.341,0.031
11/3/2023 8:06:12,20810872,27.075,102.389,0.036
11/3/2023 8:06:13,20810872,27.075,102.421,0.039
11/3/2023 8:06:14,20810872,27.075,102.373,0.034
11/3/2023 8:06:15,20810872,27.075,102.228,0.019
11/3/2023 8:06:16,20810872,27.075,101.97,-0.007
11/3/2023 8:06:17,20810872,27.075,102.244,0.021
11/3/2023 8:06:18,20810872,27.075,102.212,0.018
11/3/2023 8:06:19,20810872,27.075,102.308,0.027
11/3/2023 8:06:20,20810872,27.075,102.196,0.016
11/3/2023 8:06:21,20810872,27.075,102.228,0.019
11/3/2023 8:06:22,20810872,27.075,102.341,0.031
11/3/2023 8:06:23,20810872,27.075,102.196,0.016
11/3/2023 8:06:24,20810872,27.075,102.373,0.034
11/3/2023 8:06:25,20810872,27.075,102.276,0.024
11/3/2023 8:06:26,20810872,27.075,102.276,0.024
11/3/2023 8:06:27,20810872,27.075,101.857,-0.019
11/3/2023 8:06:28,20810872,27.075,101.422,-0.063
11/3/2023 8:06:29,20810872,27.075,101.422,-0.063
11/3/2023 8:06:30,20810872,27.075,101.728,-0.032
11/3/2023 8:06:31,20810872,27.075,101.664,-0.038
11/3/2023 8:06:32,20810872,27.075,101.905,-0.014
11/3/2023 8:06:33,20810872,27.075,101.825,-0.022
11/3/2023 8:06:34,20810872,27.075,101.777,-0.027
11/3/2023 8:06:35,20810872,27.075,102.147,0.011
11/3/2023 8:06:36,20810872,27.075,102.018,-0.002
11/3/2023 8:06:37,20810872,27.075,102.518,0.049
11/3/2023 8:06:38,20810872,27.075,102.453,0.042
11/3/2023 8:06:39,20810872,27.075,102.437,0.041
11/3/2023 8:06:40,20810872,27.075,102.308,0.027
11/3/2023 8:06:41,20810872,27.075,102.47,0.044
11/3/2023 8:06:42,20810872,27.075,102.405,0.037
11/3/2023 8:06:43,20810872,27.075,102.389,0.036
11/3/2023 8:06:44,20810872,27.075,102.308,0.027
11/3/2023 8:06:45,20810872,27.075,102.357,0.032
11/3/2023 8:06:46,20810872,27.075,102.341,0.031
11/3/2023 8:06:47,20810872,27.075,102.212,0.018
11/3/2023 8:06:48,20810872,27.075,102.292,0.026
11/3/2023 8:06:49,20810872,27.075,102.05,0.001
11/3/2023 8:06:50,20810872,27.075,102.002,-0.004
11/3/2023 8:06:51,20810872,27.075,102.099,0.006
11/3/2023 8:06:52,20810872,27.075,101.825,-0.022
11/3/2023 8:06:53,20810872,27.075,101.97,-0.007
11/3/2023 8:06:54,20810872,27.075,101.922,-0.012
11/3/2023 8:06:55,20810872,27.075,102.034,-0.001
11/3/2023 8:06:56,20810872,27.075,102.034,-0.001
11/3/2023 8:06:57,20810872,27.075,102.131,0.009
11/3/2023 8:06:58,20810872,27.075,102.163,0.013
11/3/2023 8:06:59,20810872,27.075,102.244,0.021
11/3/2023 8:07:00,20810872,27.075,102.26,0.023
11/3/2023 8:07:01,20810872,27.075,102.05,0.001
11/3/2023 8:07:02,20810872,27.075,102.147,0.011
11/3/2023 8:07:03,20810872,27.075,101.986,-0.006
11/3/2023 8:07:04,20810872,27.075,101.422,-0.063
11/3/2023 8:07:05,20810872,27.075,101.422,-0.063
11/3/2023 8:07:06,20810872,27.075,101.438,-0.062
11/3/2023 8:07:07,20810872,27.075,101.422,-0.063
11/3/2023 8:07:08,20810872,27.075,101.438,-0.062
11/3/2023 8:07:09,20810872,27.075,101.471,-0.058
11/3/2023 8:07:10,20810872,27.075,101.471,-0.058
11/3/2023 8:07:11,20810872,27.075,101.471,-0.058
11/3/2023 8:07:12,20810872,27.075,101.454,-0.06
11/3/2023 8:07:13,20810872,27.075,101.454,-0.06
11/3/2023 8:07:14,20810872,27.075,101.454,-0.06
11/3/2023 8:07:15,20810872,27.075,101.454,-0.06
11/3/2023 8:07:16,20810872,27.075,101.454,-0.06
11/3/2023 8:07:17,20810872,27.075,101.454,-0.06
11/3/2023 8:07:18,20810872,27.075,101.471,-0.058
11/3/2023 8:07:19,20810872,27.075,101.454,-0.06
11/3/2023 8:07:20,20810872,27.075,101.454,-0.06
11/3/2023 8:07:21,20810872,27.075,101.454,-0.06
11/3/2023 8:07:22,20810872,27.075,101.454,-0.06
11/3/2023 8:07:23,20810872,27.075,101.471,-0.058
11/3/2023 8:07:24,20810872,27.075,101.454,-0.06
11/3/2023 8:07:25,20810872,27.075,101.454,-0.06
11/3/2023 8:07:26,20810872,27.075,101.454,-0.06
11/3/2023 8:07:27,20810872,27.075,101.454,-0.06
11/3/2023 8:07:28,20810872,27.075,101.454,-0.06
11/3/2023 8:07:29,20810872,27.075,101.454,-0.06
11/3/2023 8:07:30,20810872,27.075,101.454,-0.06
11/3/2023 8:07:31,20810872,27.075,101.454,-0.06
11/3/2023 8:07:32,20810872,27.075,101.454,-0.06
11/3/2023 8:07:33,20810872,27.075,101.454,-0.06
11/3/2023 8:07:34,20810872,27.075,101.454,-0.06
11/3/2023 8:07:35,20810872,27.075,101.454,-0.06
11/3/2023 8:07:36,20810872,27.075,101.454,-0.06
11/3/2023 8:07:37,20810872,27.075,101.454,-0.06
11/3/2023 8:07:38,20810872,27.075,101.454,-0.06
11/3/2023 8:07:39,20810872,27.075,101.454,-0.06
11/3/2023 8:07:40,20810872,27.075,101.454,-0.06
11/3/2023 8:07:41,20810872,27.075,101.454,-0.06
11/3/2023 8:07:42,20810872,27.075,101.454,-0.06
11/3/2023 8:07:43,20810872,27.075,101.454,-0.06
11/3/2023 8:07:44,20810872,27.075,101.438,-0.062
11/3/2023 8:07:45,20810872,27.075,101.454,-0.06
11/3/2023 8:07:46,20810872,27.075,101.454,-0.06
11/3/2023 8:07:47,20810872,27.075,101.454,-0.06
11/3/2023 8:07:48,20810872,27.075,101.454,-0.06
11/3/2023 8:07:49,20810872,27.075,101.454,-0.06
11/3/2023 8:07:50,20810872,27.075,101.454,-0.06
11/3/2023 8:07:51,20810872,27.075,101.454,-0.06
11/3/2023 8:07:52,20810872,27.075,101.454,-0.06
11/3/2023 8:07:53,20810872,27.075,101.454,-0.06
